Id,ActivityDate,TotalSteps,TotalDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
4702921684,2016-04-30,10144,8.23,0.32,2.03,5.88,4,36,263,728,3115
4702921684,2016-05-01,0,0.0,0.0,0.0,0.0,0,0,0,1440,2017
4702921684,2016-05-02,7245,5.92,0.38,1.74,3.76,5,40,195,1131,2859
4702921684,2016-05-03,9454,7.67,0.0,0.0,7.67,0,0,313,729,3145
4702921684,2016-05-04,8161,6.62,0.34,0.73,5.54,4,15,251,757,3004
4702921684,2016-05-05,8614,6.99,0.67,0.22,6.09,8,5,241,745,3006
4702921684,2016-05-06,6943,5.63,0.08,0.66,4.87,1,16,207,682,2859
4702921684,2016-05-07,14370,11.65,0.37,2.31,8.97,5,46,439,577,3683
4702921684,2016-05-08,12857,10.43,0.68,6.21,3.54,9,125,192,1019,3287
4702921684,2016-05-09,8232,6.68,0.0,0.57,6.1,0,12,253,746,2990
4702921684,2016-05-10,10613,8.61,0.08,1.88,6.65,1,37,262,701,3172
4702921684,2016-05-11,9810,7.96,0.78,2.16,4.98,10,41,235,784,3069
4702921684,2016-05-12,2752,2.23,0.0,0.0,2.23,0,0,68,241,1240
5553957443,2016-04-12,11596,7.57,1.37,0.79,5.41,19,13,277,767,2026
5553957443,2016-04-13,4832,3.16,0.0,0.0,3.16,0,0,226,647,1718
5553957443,2016-04-14,17022,11.12,4.0,2.45,4.67,61,41,256,693,2324
5553957443,2016-04-15,16556,10.86,4.16,1.98,4.71,58,38,239,689,2254
5553957443,2016-04-16,5771,3.77,0.0,0.0,3.77,0,0,288,521,1831
5553957443,2016-04-17,655,0.43,0.0,0.0,0.43,0,0,46,943,1397
5553957443,2016-04-18,3727,2.43,0.0,0.0,2.43,0,0,206,622,1683
5553957443,2016-04-19,15482,10.11,4.28,1.66,4.18,69,28,249,756,2284
5553957443,2016-04-20,2713,1.77,0.0,0.0,1.77,0,0,148,598,1570
5553957443,2016-04-21,12346,8.06,2.95,2.16,2.96,47,42,177,801,2066
5553957443,2016-04-22,11682,7.63,1.38,0.63,5.6,25,16,270,781,2105
5553957443,2016-04-23,4112,2.69,0.0,0.0,2.68,0,0,272,443,1776
5553957443,2016-04-24,1807,1.18,0.0,0.0,1.18,0,0,104,582,1507
5553957443,2016-04-25,10946,7.19,2.93,0.57,3.69,51,11,201,732,2033
5553957443,2016-04-26,11886,7.76,2.37,0.93,4.46,40,18,238,750,2093
5553957443,2016-04-27,10538,6.88,1.14,1.0,4.74,16,16,206,745,1922
5553957443,2016-04-28,11393,7.63,3.71,0.75,3.17,49,13,165,727,1999
5553957443,2016-04-29,12764,8.33,2.79,0.64,4.91,46,15,270,709,2169
5553957443,2016-04-30,1202,0.78,0.0,0.0,0.78,0,0,84,506,1463
5553957443,2016-05-01,5164,3.37,0.0,0.0,3.37,0,0,237,436,1747
5553957443,2016-05-02,9769,6.38,1.06,0.41,4.9,23,9,227,724,1996
5553957443,2016-05-03,12848,8.39,1.5,1.2,5.68,26,29,247,812,2116
5553957443,2016-05-04,4249,2.77,0.0,0.0,2.77,0,0,224,651,1698
5553957443,2016-05-05,14331,9.51,3.43,1.66,4.43,44,29,241,692,2156
5553957443,2016-05-06,9632,6.29,1.52,0.54,4.23,21,9,229,761,1916
5553957443,2016-05-07,1868,1.22,0.0,0.0,1.22,0,0,96,902,1494
5553957443,2016-05-08,6083,4.0,0.22,0.47,3.3,3,8,210,505,1762
5553957443,2016-05-09,11611,7.58,2.13,0.89,4.56,59,22,251,667,2272
5553957443,2016-05-10,16358,10.71,3.87,1.61,5.2,61,40,265,707,2335
5553957443,2016-05-11,4926,3.22,0.0,0.0,3.22,0,0,195,628,1693
5553957443,2016-05-12,3121,2.04,0.58,0.4,1.06,8,6,48,222,741
5577150313,2016-04-12,8135,6.08,3.6,0.38,2.1,86,16,140,728,3405
5577150313,2016-04-13,5077,3.79,0.32,0.22,3.25,15,11,144,776,2551
5577150313,2016-04-14,8596,6.42,3.33,0.31,2.78,118,30,176,662,4022
5577150313,2016-04-15,12087,9.08,3.92,1.6,3.56,115,54,199,695,4005
5577150313,2016-04-16,14269,10.66,6.64,1.28,2.73,184,56,158,472,4274
5577150313,2016-04-17,12231,9.14,5.98,0.83,2.32,200,37,159,525,4552
5577150313,2016-04-18,9893,7.39,4.86,0.72,1.82,114,32,130,623,3625
5577150313,2016-04-19,12574,9.42,7.02,0.64,1.76,108,23,111,733,3501
5577150313,2016-04-20,8330,6.22,4.12,0.34,1.76,87,16,113,773,3192
5577150313,2016-04-21,10830,8.09,3.65,1.66,2.78,110,74,175,670,4018
5577150313,2016-04-22,9172,6.85,2.42,0.79,3.3,62,30,200,823,3329
5577150313,2016-04-23,7638,5.71,1.21,0.36,4.14,24,24,223,627,3152
5577150313,2016-04-24,15764,11.78,7.65,2.15,1.98,210,65,141,425,4392
5577150313,2016-04-25,6393,4.78,1.35,0.67,2.76,61,38,214,743,3374
5577150313,2016-04-26,5325,3.98,0.85,0.65,2.47,38,32,181,759,3088
5577150313,2016-04-27,6805,5.14,1.81,0.4,2.93,63,16,190,773,3294
5577150313,2016-04-28,9841,7.43,3.25,1.17,3.01,99,51,141,692,3580
5577150313,2016-04-29,7924,5.92,2.84,0.61,2.47,97,36,165,739,3544
5577150313,2016-04-30,12363,9.24,5.83,0.79,2.61,207,45,163,621,4501
5577150313,2016-05-01,13368,9.99,5.31,1.44,3.24,194,72,178,499,4546
5577150313,2016-05-02,7439,5.56,1.12,0.35,4.07,37,20,235,732,3014
5577150313,2016-05-03,11045,8.25,4.52,0.15,3.57,97,8,212,580,3795
5577150313,2016-05-04,5206,3.89,1.56,0.25,2.08,25,9,141,631,2755
5577150313,2016-05-05,7550,5.64,2.5,0.47,2.67,45,21,143,1153,3004
5577150313,2016-05-06,4950,3.7,1.93,0.32,1.45,41,16,79,1304,2643
5577150313,2016-05-07,0,0.0,0.0,0.0,0.0,0,0,0,1440,1819
5577150313,2016-05-08,0,0.0,0.0,0.0,0.0,0,0,0,1440,1819
5577150313,2016-05-09,3421,2.56,1.43,0.14,0.99,34,11,70,1099,2489
5577150313,2016-05-10,8869,6.65,2.56,0.75,3.35,104,37,194,639,3841
5577150313,2016-05-11,4038,3.04,1.83,0.3,0.89,45,15,63,257,1665
6117666160,2016-04-12,0,0.0,0.0,0.0,0.0,0,0,0,1440,1496
6117666160,2016-04-13,0,0.0,0.0,0.0,0.0,0,0,0,1440,1496
6117666160,2016-04-14,0,0.0,0.0,0.0,0.0,0,0,0,1440,1496
6117666160,2016-04-15,14019,10.59,0.0,0.28,10.3,0,6,513,921,2865
6117666160,2016-04-16,14450,10.91,0.58,0.85,9.48,7,15,518,502,2828
6117666160,2016-04-17,7150,5.4,0.0,0.0,5.4,0,0,312,702,2225
6117666160,2016-04-18,5153,3.91,0.0,0.0,3.89,0,0,241,759,2018
6117666160,2016-04-19,11135,8.41,0.0,0.0,8.41,0,0,480,425,2606
6117666160,2016-04-20,10449,8.02,2.03,0.48,5.52,26,10,349,587,2536
6117666160,2016-04-21,19542,15.01,0.98,0.4,5.62,11,19,294,579,4900
6117666160,2016-04-22,8206,6.2,0.0,0.0,6.2,0,0,402,413,2409
6117666160,2016-04-23,11495,8.68,0.0,0.0,8.68,0,0,512,468,2651
6117666160,2016-04-24,7623,5.76,0.0,0.0,5.76,0,0,362,711,2305
6117666160,2016-04-25,0,0.0,0.0,0.0,0.0,0,0,0,1440,1497
6117666160,2016-04-26,9543,7.21,0.0,0.34,6.87,0,7,352,1077,2450
6117666160,2016-04-27,9411,7.11,0.0,0.0,7.11,0,0,458,417,2576
6117666160,2016-04-28,3403,2.6,0.0,0.0,2.6,0,0,141,758,1879
6117666160,2016-04-29,9592,7.24,0.0,0.0,7.24,0,0,461,479,2560
6117666160,2016-04-30,6987,5.28,0.0,0.0,5.28,0,0,343,1040,2275
6117666160,2016-05-01,8915,6.73,0.0,0.0,6.73,0,0,397,525,2361
6117666160,2016-05-02,4933,3.73,0.0,0.0,3.73,0,0,236,1204,2044
6117666160,2016-05-03,0,0.0,0.0,0.0,0.0,0,0,0,1440,1496
6117666160,2016-05-04,2997,2.26,0.0,0.0,2.26,0,0,156,1279,1902
6117666160,2016-05-05,9799,7.4,0.0,0.0,7.4,0,0,487,479,2636
6117666160,2016-05-06,3365,2.68,0.0,0.0,2.68,0,0,133,673,1838
6117666160,2016-05-07,7336,5.54,0.0,0.0,5.54,0,0,412,456,2469
6117666160,2016-05-08,7328,5.53,0.0,0.0,5.53,0,0,318,517,2250
6117666160,2016-05-09,4477,3.38,0.0,0.0,3.38,0,0,197,125,1248
6290855005,2016-04-12,4562,3.45,0.0,0.0,3.45,0,0,199,1241,2560
6290855005,2016-04-13,7142,5.4,0.0,0.0,5.39,0,0,350,1090,2905
6290855005,2016-04-14,7671,5.8,0.0,0.0,5.77,0,0,363,1077,2952
6290855005,2016-04-15,9501,7.18,0.0,0.0,7.17,0,0,328,1112,2896
6290855005,2016-04-16,8301,6.28,0.0,0.0,6.27,0,0,258,1182,2783
6290855005,2016-04-17,7851,5.94,1.14,0.79,4.0,31,12,225,1172,3171
6290855005,2016-04-18,6885,5.21,0.0,0.0,5.19,0,0,271,1169,2766
6290855005,2016-04-19,7142,5.4,0.0,0.0,5.39,0,0,321,1119,2839
6290855005,2016-04-20,6361,4.81,0.0,0.0,4.8,0,0,258,1182,2701
6290855005,2016-04-21,0,0.0,0.0,0.0,0.0,0,0,0,1440,2060
6290855005,2016-04-22,6238,4.72,0.0,0.0,4.72,0,0,302,1138,2796
6290855005,2016-04-23,0,0.0,0.0,0.0,0.0,33,0,0,1407,2664
6290855005,2016-04-24,5896,4.46,0.0,0.0,4.46,0,0,258,1182,2703
6290855005,2016-04-25,7802,5.9,0.68,0.18,5.03,8,3,249,1180,2771
6290855005,2016-04-26,0,0.0,0.0,0.0,0.0,0,0,0,1440,2060
6290855005,2016-04-27,5565,4.21,0.0,0.0,4.18,0,0,287,1153,2743
6290855005,2016-04-28,5731,4.33,0.0,0.0,4.33,0,0,255,1185,2687
6290855005,2016-04-29,0,0.0,0.0,0.0,0.0,0,0,0,1440,2060
6290855005,2016-04-30,6744,5.1,0.0,0.0,5.09,0,0,324,1116,2843
6290855005,2016-05-01,9837,7.44,0.66,2.75,4.0,8,95,282,1055,3327
6290855005,2016-05-02,6781,5.13,0.0,0.0,5.11,0,0,268,1172,2725
6290855005,2016-05-03,6047,4.57,0.0,0.0,4.57,0,0,240,1200,2671
6290855005,2016-05-04,5832,4.41,0.0,0.0,4.4,0,0,272,1168,2718
6290855005,2016-05-05,6339,4.79,0.0,0.0,4.79,0,0,239,1201,2682
6290855005,2016-05-06,6116,4.62,0.0,0.0,4.59,0,0,305,1135,2806
6290855005,2016-05-07,5510,4.17,0.0,0.0,4.16,0,0,227,1213,2613
6290855005,2016-05-08,7706,5.83,0.0,0.0,5.82,0,0,251,1189,2712
6290855005,2016-05-09,6277,4.75,0.0,0.0,4.73,0,0,264,800,2175
6290855005,2016-05-10,0,0.0,0.0,0.0,0.0,0,0,0,1440,0
6775888955,2016-04-12,0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,2016-04-13,4053,2.91,1.11,0.58,1.22,17,18,85,1053,2400
6775888955,2016-04-14,5162,3.7,0.87,0.86,1.97,14,24,105,863,2507
6775888955,2016-04-15,1282,0.92,0.0,0.0,0.92,0,0,58,976,2127
6775888955,2016-04-16,4732,3.39,2.52,0.81,0.06,36,18,9,1377,2225
6775888955,2016-04-17,2497,1.79,0.35,1.13,0.31,5,24,19,1392,2067
6775888955,2016-04-18,8294,5.95,2.0,0.77,3.17,30,31,146,1233,2798
6775888955,2016-04-19,0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,2016-04-20,10771,7.72,3.77,1.74,2.22,70,113,178,1079,3727
6775888955,2016-04-21,0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,2016-04-22,637,0.46,0.0,0.0,0.46,0,0,20,1420,1922
6775888955,2016-04-23,0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,2016-04-24,2153,1.54,0.77,0.62,0.15,11,18,11,1400,2053
6775888955,2016-04-25,6474,4.64,2.27,0.46,1.9,33,13,92,1302,2484
6775888955,2016-04-26,7091,5.27,3.48,0.87,0.73,42,30,47,1321,2584
6775888955,2016-04-27,0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,2016-04-28,703,0.5,0.06,0.2,0.24,2,13,15,1410,1993
6775888955,2016-04-29,0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,2016-04-30,2503,1.79,0.16,0.16,1.48,3,9,84,1344,2280
6775888955,2016-05-01,2487,1.78,0.48,0.62,0.68,9,34,50,1347,2319
6775888955,2016-05-02,0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,2016-05-03,9,0.01,0.0,0.0,0.01,0,0,1,1439,1843
6775888955,2016-05-04,0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,2016-05-05,0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,2016-05-06,4697,3.37,0.47,0.93,1.93,12,35,75,1318,2496
6775888955,2016-05-07,1967,1.41,0.13,0.24,1.05,2,5,49,551,1032
6962181067,2016-04-12,10199,6.74,3.4,0.83,2.51,50,14,189,796,1994
6962181067,2016-04-13,5652,3.74,0.57,1.21,1.96,8,24,142,548,1718
6962181067,2016-04-14,1551,1.03,0.0,0.0,1.03,0,0,86,862,1466
6962181067,2016-04-15,5563,3.68,0.0,0.0,3.68,0,0,217,837,1756
6962181067,2016-04-16,13217,8.74,3.66,0.19,4.88,50,3,280,741,2173
6962181067,2016-04-17,10145,6.71,0.33,0.68,5.69,5,13,295,634,2027
6962181067,2016-04-18,11404,7.54,0.83,2.39,4.32,13,42,238,689,2039
6962181067,2016-04-19,10742,7.1,2.1,2.13,2.87,35,41,195,659,2046
6962181067,2016-04-20,13928,9.55,4.28,0.19,5.09,48,4,297,639,2174
6962181067,2016-04-21,11835,9.71,3.99,2.1,3.51,53,27,214,708,2179
6962181067,2016-04-22,10725,7.09,1.77,1.55,3.77,30,33,240,659,2086
6962181067,2016-04-23,20031,13.24,4.2,2.0,7.04,58,41,347,484,2571
6962181067,2016-04-24,5029,3.32,0.0,0.0,3.32,0,0,199,720,1705
6962181067,2016-04-25,13239,9.27,3.02,1.68,4.46,35,31,282,637,2194
6962181067,2016-04-26,10433,6.9,2.58,0.42,3.9,36,7,254,680,2012
6962181067,2016-04-27,10320,6.82,0.55,2.02,4.25,7,38,279,697,2034
6962181067,2016-04-28,12627,8.35,2.51,0.24,5.59,38,8,288,621,2182
6962181067,2016-04-29,10762,7.11,0.82,0.48,5.81,12,15,369,645,2254
6962181067,2016-04-30,10081,6.66,2.24,0.76,3.67,32,16,237,731,2002
6962181067,2016-05-01,5454,3.61,0.0,0.0,3.61,0,0,215,722,1740
6962181067,2016-05-02,12912,8.54,1.2,2.0,5.34,18,39,313,655,2162
6962181067,2016-05-03,12109,8.12,1.74,2.04,4.33,21,36,267,654,2072
6962181067,2016-05-04,10147,6.71,0.47,1.68,4.55,15,36,284,683,2086
6962181067,2016-05-05,10524,6.96,0.99,1.16,4.81,14,22,305,591,2066
6962181067,2016-05-06,5908,3.91,0.0,0.0,3.91,0,0,299,717,1850
6962181067,2016-05-07,6815,4.5,0.0,0.0,4.5,0,0,328,745,1947
6962181067,2016-05-08,4188,2.77,0.0,0.52,2.25,0,14,151,709,1659
6962181067,2016-05-09,12342,8.72,3.9,1.18,3.65,43,21,231,607,2105
6962181067,2016-05-10,15448,10.21,3.47,1.75,4.99,62,34,275,626,2361
6962181067,2016-05-11,6722,4.44,1.49,0.31,2.65,24,7,199,709,1855
6962181067,2016-05-12,3587,2.37,0.0,0.25,2.11,0,8,105,127,928
7007744171,2016-04-12,14172,10.29,4.5,0.38,5.41,53,8,355,1024,2937
7007744171,2016-04-13,12862,9.65,4.61,0.56,4.48,56,22,261,1101,2742
7007744171,2016-04-14,11179,8.24,2.95,0.34,4.96,34,6,304,1096,2668
7007744171,2016-04-15,5273,3.53,0.0,0.0,3.53,0,0,202,1238,2098
7007744171,2016-04-16,4631,3.1,0.0,0.0,3.1,0,0,203,1155,2076
7007744171,2016-04-17,8059,5.39,0.0,0.0,5.39,0,0,305,1135,2383
7007744171,2016-04-18,14816,10.98,3.79,2.12,5.05,48,31,284,1077,2832
7007744171,2016-04-19,14194,10.48,4.41,0.76,5.31,53,17,304,1066,2812
7007744171,2016-04-20,15566,11.31,4.79,0.67,5.86,60,33,347,1000,3096
7007744171,2016-04-21,13744,9.19,2.15,1.87,5.17,30,34,327,1049,2763
7007744171,2016-04-22,15299,10.24,4.1,1.76,4.37,64,50,261,1065,2889
7007744171,2016-04-23,8093,5.41,0.13,1.13,4.15,2,25,223,1190,2284
7007744171,2016-04-24,11085,7.42,0.0,0.0,7.42,0,0,419,1021,2667
7007744171,2016-04-25,18229,13.34,4.31,1.37,7.67,51,24,379,986,3055
7007744171,2016-04-26,15090,10.1,0.93,0.94,8.23,16,22,424,978,2939
7007744171,2016-04-27,13541,10.22,4.27,0.66,5.29,50,12,337,1041,2830
7007744171,2016-04-28,15128,10.12,1.09,0.77,8.26,16,16,401,1007,2836
7007744171,2016-04-29,20067,14.3,4.31,2.05,7.95,55,42,382,961,3180
7007744171,2016-04-30,3761,2.52,0.0,0.0,2.52,0,0,200,1240,2051
7007744171,2016-05-01,5600,3.75,0.0,0.0,3.75,0,0,237,1142,2225
7007744171,2016-05-02,13041,9.18,4.64,0.7,3.83,64,14,250,1112,2642
7007744171,2016-05-03,14510,10.87,4.48,1.02,5.36,58,31,330,1021,2976
7007744171,2016-05-04,0,0.0,0.0,0.0,0.0,0,0,0,1440,1557
7007744171,2016-05-05,15010,11.1,4.33,1.29,5.48,53,23,317,1047,2933
7007744171,2016-05-06,11459,7.67,3.0,0.81,3.86,44,13,247,1136,2553
7007744171,2016-05-07,0,0.0,0.0,0.0,0.0,0,0,0,111,120
7086361926,2016-04-12,11317,8.41,5.27,0.15,2.97,59,6,153,745,2772
7086361926,2016-04-13,5813,3.62,0.56,0.21,2.84,31,26,155,744,2516
7086361926,2016-04-14,9123,6.12,2.03,0.33,3.66,35,32,189,787,2734
7086361926,2016-04-15,8585,5.67,2.04,1.11,2.53,30,21,139,864,2395
7086361926,2016-04-16,31,0.01,0.0,0.0,0.01,0,0,3,1437,1635
7086361926,2016-04-17,0,0.0,0.0,0.0,0.0,0,0,0,1440,1629
7086361926,2016-04-18,9827,6.71,3.17,1.22,2.31,61,51,114,1136,2743
7086361926,2016-04-19,10688,7.29,3.53,1.23,2.51,67,69,124,671,2944
7086361926,2016-04-20,14365,10.64,7.64,0.45,2.54,87,13,145,797,2997
7086361926,2016-04-21,9469,6.18,1.36,0.3,4.51,19,6,206,758,2463
7086361926,2016-04-22,9753,6.53,2.87,0.97,2.67,58,59,153,762,2846
7086361926,2016-04-23,2817,1.81,0.0,0.0,1.8,0,0,90,1350,1965
7086361926,2016-04-24,3520,2.16,0.0,0.0,2.15,0,0,125,566,2049
7086361926,2016-04-25,10091,6.82,3.75,0.7,2.37,69,39,129,706,2752
7086361926,2016-04-26,10387,7.07,4.16,0.77,2.12,70,33,132,726,2781
7086361926,2016-04-27,11107,8.34,5.63,0.18,2.53,55,6,145,829,2693
7086361926,2016-04-28,11584,7.8,2.79,1.64,3.36,54,48,161,810,2862
7086361926,2016-04-29,7881,4.95,0.49,0.45,4.0,24,36,182,1198,2616
7086361926,2016-04-30,14560,9.41,3.12,1.04,5.24,42,17,308,584,2995
7086361926,2016-05-01,12390,8.07,2.3,0.9,4.85,30,15,258,685,2730
7086361926,2016-05-02,10052,6.81,3.48,0.66,2.66,66,26,139,737,2754
7086361926,2016-05-03,10288,6.76,2.74,0.85,3.16,57,36,152,761,2754
7086361926,2016-05-04,10988,8.31,5.28,0.12,2.9,45,12,135,843,2655
7086361926,2016-05-05,8564,5.6,1.78,0.83,2.95,24,14,149,1253,2386
7086361926,2016-05-06,12461,8.38,3.82,1.43,3.12,84,35,154,834,2924
7086361926,2016-05-07,12827,8.48,1.46,2.33,4.68,20,42,209,621,2739
7086361926,2016-05-08,10677,7.1,2.31,1.53,3.25,32,27,147,695,2534
7086361926,2016-05-09,13566,9.11,4.26,1.71,3.12,67,50,171,743,2960
7086361926,2016-05-10,14433,10.79,7.11,1.2,2.45,72,23,106,1182,2800
7086361926,2016-05-11,9572,6.52,2.89,1.39,2.23,57,40,128,757,2735
7086361926,2016-05-12,3789,2.56,0.38,0.27,1.89,5,4,58,343,1199
8053475328,2016-04-12,18060,14.12,11.64,0.39,2.1,116,8,123,1193,3186
8053475328,2016-04-13,16433,13.35,10.43,0.47,2.45,95,12,156,1177,3140
8053475328,2016-04-14,20159,15.97,12.34,0.21,3.36,119,5,193,1123,3411
8053475328,2016-04-15,20669,16.24,13.26,0.39,2.59,132,8,158,1142,3410
8053475328,2016-04-16,14549,11.11,9.36,0.27,1.49,96,6,83,1255,2867
8053475328,2016-04-17,18827,13.69,9.24,0.8,3.64,111,21,195,1113,3213
8053475328,2016-04-18,17076,12.66,9.08,0.23,3.35,102,6,195,1137,3133
8053475328,2016-04-19,15929,12.48,9.22,0.31,2.95,90,7,191,1152,3114
8053475328,2016-04-20,15108,12.19,9.58,0.23,2.38,89,5,158,695,3043
8053475328,2016-04-21,16057,12.51,9.67,0.25,2.58,100,6,170,1164,3103
8053475328,2016-04-22,10520,8.29,6.26,0.15,1.88,60,3,117,1260,2655
8053475328,2016-04-23,22359,17.19,12.54,0.63,4.02,125,14,223,741,3554
8053475328,2016-04-24,22988,17.95,13.13,1.55,3.26,129,33,182,1096,3577
8053475328,2016-04-25,20500,15.69,11.37,0.46,3.86,118,9,209,1104,3403
8053475328,2016-04-26,12685,9.62,6.31,0.2,3.1,68,5,185,1182,2846
8053475328,2016-04-27,12422,9.82,6.46,0.43,2.93,60,10,183,1187,2852
8053475328,2016-04-28,15447,12.4,9.67,0.39,2.35,90,9,153,1188,3062
8053475328,2016-04-29,12315,9.65,6.17,0.31,3.17,58,8,159,1215,2794
8053475328,2016-04-30,7135,5.59,2.99,0.06,2.54,27,1,131,1281,2408
8053475328,2016-05-01,1170,0.85,0.0,0.0,0.85,0,0,51,1389,1886
8053475328,2016-05-02,1969,1.43,0.0,0.0,1.43,0,0,95,1345,1988
8053475328,2016-05-03,15484,11.9,8.39,0.93,2.59,87,22,165,1166,3023
8053475328,2016-05-04,14581,11.15,8.82,0.4,1.91,89,8,123,1220,2918
8053475328,2016-05-05,14990,11.51,8.85,0.45,2.21,93,9,130,1208,2950
8053475328,2016-05-06,13953,11.0,9.1,0.69,1.21,90,15,90,1245,2859
8053475328,2016-05-07,19769,15.67,12.44,0.88,2.35,121,20,148,1076,3331
8053475328,2016-05-08,22026,17.65,13.4,0.59,3.66,125,14,228,1073,3589
8053475328,2016-05-09,12465,9.38,6.12,0.57,2.69,66,12,148,1214,2765
8053475328,2016-05-10,14810,11.36,9.09,0.42,1.85,96,10,115,1219,2926
8053475328,2016-05-11,12209,9.4,6.08,0.28,3.04,60,7,184,1189,2809
8053475328,2016-05-12,4998,3.91,2.95,0.2,0.76,28,4,39,839,1505
8253242879,2016-04-12,9033,7.16,5.43,0.14,1.59,40,2,154,1244,2044
8253242879,2016-04-13,8053,6.1,4.17,0.63,1.31,35,11,96,1298,1935
8253242879,2016-04-14,5234,3.46,1.93,0.99,0.54,29,16,33,1362,1705
8253242879,2016-04-15,2672,1.77,0.0,0.0,1.76,0,0,105,1335,1632
8253242879,2016-04-16,9256,6.14,0.43,3.27,2.45,6,51,115,1268,1880
8253242879,2016-04-17,10204,7.91,5.43,0.15,2.33,41,5,157,1237,2112
8253242879,2016-04-18,5151,3.48,1.04,0.63,1.8,16,16,130,1278,1829
8253242879,2016-04-19,4212,2.78,0.0,0.0,2.78,0,0,164,1276,1763
8253242879,2016-04-20,6466,4.27,0.33,0.82,3.11,5,18,216,1201,1931
8253242879,2016-04-21,11268,8.56,5.88,0.93,1.75,49,20,172,1199,2218
8253242879,2016-04-22,2824,1.87,0.0,0.0,1.87,0,0,120,1320,1651
8253242879,2016-04-23,9282,6.26,2.09,1.04,3.13,30,26,191,1193,2132
8253242879,2016-04-24,8905,7.13,5.6,0.19,1.34,41,4,82,1313,1976
8253242879,2016-04-25,6829,4.51,0.36,2.39,1.77,7,54,118,1261,1909
8253242879,2016-04-26,4562,3.04,1.18,0.49,1.37,19,14,108,1299,1813
8253242879,2016-04-27,10232,8.18,6.24,0.23,1.7,45,5,104,1286,2008
8253242879,2016-04-28,2718,1.8,0.67,0.78,0.34,11,16,20,1393,1580
8253242879,2016-04-29,6260,4.26,1.29,0.54,2.4,16,14,136,1257,1854
8253242879,2016-04-30,0,0.0,0.0,0.0,0.0,0,0,0,1440,0
8378563200,2016-04-12,7626,6.05,0.83,0.71,4.5,65,15,156,723,3635
8378563200,2016-04-13,12386,9.82,4.96,0.65,4.21,116,14,169,680,4079
8378563200,2016-04-14,13318,10.56,5.62,1.03,3.91,123,21,174,699,4163
8378563200,2016-04-15,14461,11.47,4.91,1.15,5.41,60,23,190,729,3666
8378563200,2016-04-16,11207,8.89,5.37,1.07,2.44,64,21,142,563,3363
8378563200,2016-04-17,2132,1.69,0.0,0.0,1.69,0,0,93,599,2572
8378563200,2016-04-18,13630,10.81,5.05,0.56,5.2,117,10,174,720,4157
8378563200,2016-04-19,13070,10.36,5.3,0.88,4.18,120,19,154,737,4092
8378563200,2016-04-20,9388,7.44,2.23,0.44,4.78,82,8,169,763,3787
8378563200,2016-04-21,15148,12.01,6.9,0.82,4.29,137,16,145,677,4236
8378563200,2016-04-22,12200,9.67,4.91,0.59,4.18,113,12,159,769,4044
8378563200,2016-04-23,5709,4.53,1.52,0.52,2.48,19,10,136,740,2908
8378563200,2016-04-24,3703,2.94,0.0,0.0,2.94,0,0,135,734,2741
8378563200,2016-04-25,12405,9.84,5.05,0.87,3.92,117,16,141,692,4005
8378563200,2016-04-26,16208,12.85,7.51,0.92,4.42,90,18,161,593,3763
8378563200,2016-04-27,7359,5.84,0.33,0.18,5.33,4,4,192,676,3061
8378563200,2016-04-28,5417,4.3,0.9,0.49,2.91,11,10,139,711,2884
8378563200,2016-04-29,6175,4.9,0.25,0.36,4.27,3,7,172,767,2982
8378563200,2016-04-30,2946,2.34,0.0,0.0,2.34,0,0,121,780,2660
8378563200,2016-05-01,11419,9.06,6.03,0.56,2.47,71,10,127,669,3369
8378563200,2016-05-02,6064,4.81,0.63,0.17,4.01,63,4,142,802,3491
8378563200,2016-05-03,8712,6.91,1.34,1.06,4.5,71,20,195,822,3784
8378563200,2016-05-04,7875,6.24,1.56,0.49,4.2,19,10,167,680,3110
8378563200,2016-05-05,8567,6.79,0.89,0.16,5.74,66,3,214,764,3783
8378563200,2016-05-06,7045,5.59,1.55,0.25,3.78,74,5,166,831,3644
8378563200,2016-05-07,4468,3.54,0.0,0.0,3.54,0,0,158,851,2799
8378563200,2016-05-08,2943,2.33,0.0,0.0,2.33,0,0,139,621,2685
8378563200,2016-05-09,8382,6.65,1.27,0.66,4.72,71,13,171,772,3721
8378563200,2016-05-10,6582,5.22,0.66,0.64,3.92,63,13,152,840,3586
8378563200,2016-05-11,9143,7.25,1.39,0.59,5.27,72,10,184,763,3788
8378563200,2016-05-12,4561,3.62,0.65,0.27,2.69,8,6,102,433,1976
8583815059,2016-04-12,5014,3.91,0.0,0.33,3.58,0,7,196,1237,2650
8583815059,2016-04-13,5571,4.35,0.15,0.97,3.23,2,23,163,1252,2654
